Squad,Age,Born,90s,SCA,SCA90,SCA_PassLive,SCA_PassDead,SCA_Drib,SCA_Sh,SCA_Fld,SCA_Def,GCA,GCA90,GCA_PassLive,GCA_PassDead,GCA_Drib,GCA_Sh,GCA_Fld,GCA_Def,Matches
148,Edwin Cerrillo\bd060315,us USA,MF,FC Dallas,20,2000,15.4,17,1.10,15,0,0,1,1,0,2,0.13,2,0,0,0,0,0,Matches
149,Maikel Chang\04cc9edd,cu CUB,DFMF,Real Salt Lake,29,1991,12.1,39,3.22,32,2,0,2,1,2,2,0.17,2,0,0,0,0,0,Matches
150,Maxime Chanot\ca366055,lu LUX,DF,NYCFC,31,1989,28.9,8,0.28,5,0,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
151,Jay Chapman\3bb4d381,ca CAN,MFFW,Inter Miami,27,1994,13.2,22,1.67,19,1,0,0,1,1,2,0.15,1,1,0,0,0,0,Matches
152,Diego Chará\6260cc9d,co COL,MF,Portland Timbers,34,1986,27.2,50,1.84,45,0,1,0,4,0,2,0.07,2,0,0,0,0,0,Matches
153,Yimmi Chará\9df9baab,co COL,FWMF,Portland Timbers,29,1991,25.7,104,4.05,68,28,5,1,1,1,8,0.31,7,0,0,0,0,1,Matches
154,Justin Che\3c569f37,us USA,DF,FC Dallas,17,2003,11.3,19,1.68,18,1,0,0,0,0,3,0.27,3,0,0,0,0,0,Matches
155,Mathieu Choiniere\017459bb,ca CAN,DF,CF Montréal,21,1999,22.0,30,1.36,24,2,2,0,1,1,0,0.00,0,0,0,0,0,0,Matches
156,Léo Chú\d88ebbe9,br BRA,FWMF,Seattle,20,2000,1.7,6,3.53,5,0,0,0,1,0,2,1.18,2,0,0,0,0,0,Matches
157,José Cifuentes\8c8c07a7,ec ECU,MF,Los Angeles FC,21,1999,25.7,97,3.77,78,2,4,3,5,5,13,0.50,9,0,0,2,0,2,Matches
158,Abdoulaye Cissoko\52a6ef30,fr FRA,DF,Seattle,21,1999,10.7,2,0.19,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
159,Caden Clark\6e327d0d,us USA,MFFW,NY Red Bulls,17,2003,16.7,42,2.52,31,3,3,1,1,3,7,0.42,6,0,0,0,1,0,Matches
160,Steve Clark\ed6320b7,us USA,GK,Portland Timbers,34,1986,23.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
161,Stefan Cleveland\873fdbdf,us USA,GK,Seattle,26,1994,15.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
162,Elliot Collier\5804f03b,nz NZL,FWMF,Chicago Fire,25,1995,3.7,8,2.15,8,0,0,0,0,0,2,0.54,2,0,0,0,0,0,Matches
163,Jackson Conway\1cfa6e1a,us USA,FWMF,Atlanta Utd,19,2001,2.7,4,1.51,2,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
164,Derek Cornelius\577744b8,ca CAN,DFFW,Vancouver,23,1997,1.6,1,0.62,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
165,Joe Corona\470cd24b,us USA,MF,Houston Dynamo,30,1990,19.2,48,2.49,37,3,1,4,1,2,3,0.16,2,0,0,1,0,0,Matches
166,Carlos Coronel\5c07e176,br BRA,GK,NY Red Bulls,24,1996,34.0,5,0.15,3,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
167,Séga Coulibaly\dab9537e,fr FRA,DF,LA Galaxy,24,1996,15.8,6,0.38,6,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
168,Cade Cowell\f8e95f87,us USA,FWMF,San Jose,17,2003,18.6,54,2.91,38,0,8,3,3,2,8,0.43,6,0,2,0,0,0,Matches
169,Maxime Crépeau\ea42e480,ca CAN,GK,Vancouver,26,1994,27.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
170,Daniel Crisostomo\33fdd2aa,us USA,MF,Los Angeles FC,24,1997,4.4,3,0.69,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
171,Cody Cropper\aa133046,us USA,GK,FC Cincinnati,27,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
172,Allan Cruz\030105a5,cr CRC,MF,FC Cincinnati,24,1996,18.3,25,1.37,18,0,0,2,4,1,1,0.05,1,0,0,0,0,0,Matches
173,Cristián Dajome\a065e877,co COL,FWDF,Vancouver,27,1994,29.7,79,2.66,50,1,10,3,13,2,12,0.40,7,0,2,0,3,0,Matches
174,Jürgen Damm\bbf8bf7a,mx MEX,FWDF,Atlanta Utd,28,1992,1.8,9,5.00,6,1,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
175,Jesús Daniel Bueno\b5687b08,ve VEN,MF,Philadelphia,21,1999,0.3,2,5.81,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
176,Mario Daniel Vega\6904a59a,ar ARG,GK,San Jose,36,1984,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
177,Abu Danladi\507383d1,gh GHA,FWMF,Nashville,25,1995,1.1,6,5.68,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
178,Toni Datković\0893e14b,hr CRO,DF,Real Salt Lake,27,1993,6.5,2,0.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
179,Jake Davis\79d3a503,us USA,MF,Sporting KC,19,2002,0.0,,,,,,,,,,,,,,,,,Matches
180,Sean Davis\cb75cac9,us USA,MF,NY Red Bulls,27,1993,34.0,83,2.44,67,12,0,1,1,2,4,0.12,4,0,0,0,0,0,Matches
181,Matheus Davó\e48e1310,br BRA,FWMF,Philadelphia,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
182,Alex DeJohn\2a6c024c,us USA,DF,Atlanta Utd,29,1991,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
183,A.J. DeLaGarza\171b3c37,gu GUM,DF,New England,33,1987,5.6,7,1.25,6,0,0,0,1,0,2,0.36,2,0,0,0,0,0,Matches
184,Jordy Delem\12e3a5f4,mq MTQ,MFDF,Seattle,27,1993,0.4,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
185,Nick DeLeon\21490b0d,us USA,MFFW,Toronto FC,30,1990,7.0,7,1.00,3,0,1,3,0,0,0,0.00,0,0,0,0,0,0,Matches
186,Marky Delgado\7f6a25b7,us USA,MFFW,Toronto FC,25,1995,26.3,63,2.39,55,2,1,0,3,2,2,0.08,1,0,0,0,1,0,Matches
187,Nick DePuy\ba7b4e67,us USA,DF,LA Galaxy,26,1994,20.7,6,0.29,6,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Matches
188,Silvester van der Water\5d83500d,nl NED,FWMF,Orlando City,24,1996,10.9,42,3.87,27,8,3,1,2,1,4,0.37,3,0,1,0,0,0,Matches
189,Joey DeZart\9d7142a6,us USA,MF,Orlando City,22,1998,6.3,6,0.96,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
190,Amadou Dia\1650e261,us USA,DF,Sporting KC,27,1993,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
191,Youba Diarra\d61759ec,ml MLI,MF,NY Red Bulls,22,1998,1.4,1,0.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
192,Luis Díaz\1c9838aa,cr CRC,FW,Columbus Crew,22,1998,10.9,20,1.83,12,0,2,0,5,1,1,0.09,0,0,0,0,1,0,Matches
193,Bakaye Dibassy\247accfd,ml MLI,DF,Minnesota Utd,31,1989,25.9,12,0.46,8,0,2,1,1,0,0,0.00,0,0,0,0,0,0,Matches
194,Daryl Dike\d4cfc93c,us USA,FW,Orlando City,20,2000,14.7,26,1.77,7,0,6,3,10,0,5,0.34,3,0,1,0,1,0,Matches
195,Clément Diop\0d5c0218,sn SEN,GK,CF Montréal,27,1993,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
196,Moussa Djitte\627b570a,sn SEN,FW,Austin FC,21,1999,6.7,20,2.98,17,0,0,2,1,0,1,0.15,0,0,0,1,0,0,Matches
197,Ethan Dobbelaere\1e772b7c,us USA,DFMF,Seattle,18,2002,2.0,4,1.99,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
198,Cecilio Domínguez\3162d667,py PAR,FW,Austin FC,26,1994,26.3,75,2.85,45,9,5,5,6,5,6,0.23,3,1,0,1,1,0,Matches
199,Irakoze Donasiyano\6195efdb,us USA,MF,Nashville,22,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
200,Griffin Dorsey\c182ca04,us USA,FWDF,Houston Dynamo,21,1999,16.5,47,2.85,39,1,3,2,1,1,2,0.12,2,0,0,0,0,0,Matches
201,Jonathan dos Santos\91872dec,mx MEX,MF,LA Galaxy,30,1990,20.1,55,2.74,48,2,1,1,1,2,1,0.05,1,0,0,0,0,0,Matches
202,Hassani Dotson\8f2af1ed,us USA,MFFW,Minnesota Utd,23,1997,26.3,67,2.54,44,1,6,12,3,1,5,0.19,3,0,0,1,1,0,Matches
203,Josh Drack\98a70879,us USA,MF,LA Galaxy,21,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
204,Sebastián Driussi\60e86875,ar ARG,MFFW,Austin FC,24,1996,15.3,63,4.12,42,9,3,4,4,1,9,0.59,6,1,1,1,0,0,Matches
205,Bryce Duke\59557625,us USA,MFFW,Los Angeles FC,19,2001,5.1,22,4.30,15,4,0,0,1,2,2,0.39,2,0,0,0,0,0,Matches
206,Cameron Duke\c679d9fd,us USA,MFDF,Sporting KC,19,2001,7.4,6,0.81,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
207,Cameron Dunbar\a8734f4a,us USA,FWMF,LA Galaxy,18,2002,3.3,8,2.44,7,0,0,0,1,0,1,0.31,1,0,0,0,0,0,Matches
208,Kyle Duncan\575e6cb1,us USA,DF,NY Red Bulls,23,1997,28.9,55,1.90,44,2,4,2,1,2,3,0.10,3,0,0,0,0,0,Matches
209,Julian Dunn-Johnson\220b5800,ca CAN,DF,Toronto FC,20,2000,1.0,1,1.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
210,Chris Duvall\39fae08b,us USA,DF,FC Cincinnati,29,1991,1.0,3,3.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
211,Dom Dwyer\bdfc15f8,us USA,FW,Toronto FC,30,1990,5.5,10,1.81,3,0,3,0,4,0,2,0.36,2,0,0,0,0,0,Matches
212,Jeremy Ebobisse\5fa7b2ec,us USA,FW,San Jose,23,1997,8.4,17,2.02,11,0,1,4,1,0,0,0.00,0,0,0,0,0,0,Matches
213,Jeremy Ebobisse\5fa7b2ec,us USA,FWMF,Portland Timbers,23,1997,10.5,26,2.48,17,0,3,1,4,1,0,0.00,0,0,0,0,0,0,Matches
214,Javier Eduardo López\f851b52f,mx MEX,MFFW,San Jose,26,1994,25.0,98,3.91,59,19,10,6,1,3,10,0.40,4,1,3,2,0,0,Matches
215,Raheem Edwards\b828d56a,ca CAN,DFMF,Los Angeles FC,25,1995,15.3,48,3.14,33,3,3,1,5,3,5,0.33,4,0,0,0,1,0,Matches
216,Tom Edwards\1b780599,eng ENG,DF,NY Red Bulls,22,1999,21.7,45,2.08,22,19,2,1,1,0,3,0.14,0,2,0,1,0,0,Matches
217,Mandela Egbo\5603d397,eng ENG,DF,NY Red Bulls,23,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
218,Jack Elliott\041deebd,eng ENG,DF,Philadelphia,25,1995,33.0,15,0.45,12,0,0,1,1,1,4,0.12,2,0,0,0,1,1,Matches
219,Kalil ElMedkhar\272c1aaf,us USA,FWMF,FC Dallas,21,1999,1.4,3,2.18,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
220,Tsubasa Endoh\46dca6e8,jp JPN,FWMF,Toronto FC,27,1993,5.7,2,0.35,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
221,Adam Esparza\ca135560,us USA,MF,LA Galaxy,18,2002,7.5,7,0.94,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
222,Cristian Espinoza\9c794a80,ar ARG,FWMF,San Jose,25,1995,24.7,81,3.27,42,25,6,5,2,1,11,0.44,4,4,2,0,0,1,Matches
223,Jhon Espinoza\79666d5a,ec ECU,DF,Chicago Fire,21,1999,9.0,22,2.44,17,1,4,0,0,0,2,0.22,2,0,0,0,0,0,Matches
224,Roger Espinoza\60b7c195,hn HON,MF,Sporting KC,34,1986,23.2,41,1.76,35,0,2,2,2,0,4,0.17,4,0,0,0,0,0,Matches
225,Lucas Esteves\c6ec0258,br BRA,DF,Colorado Rapids,20,2000,10.3,21,2.04,18,0,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
226,Derrick Etienne\59059f1e,ht HAI,FWMF,Columbus Crew,24,1996,20.5,48,2.35,39,0,3,2,4,0,6,0.29,6,0,0,0,0,0,Matches
227,Fábio\30f90535,br BRA,FWMF,NY Red Bulls,23,1997,24.3,61,2.51,44,0,5,8,3,1,8,0.33,6,0,0,1,0,1,Matches
228,Diego Fagúndez\fe81682e,uy URU,MFFW,Austin FC,25,1995,28.1,94,3.35,68,15,4,3,3,1,9,0.32,6,0,0,1,2,0,Matches
229,Mamadou Fall\805a2a11,sn SEN,DF,Los Angeles FC,18,2002,16.8,16,0.95,11,0,1,1,2,1,1,0.06,1,0,0,0,0,0,Matches
230,Marco Farfan\cfc68595,us USA,DF,Los Angeles FC,22,1998,19.5,35,1.80,29,2,2,1,0,1,0,0.00,0,0,0,0,0,0,Matches
231,Andrew Farrell\71eda165,us USA,DF,New England,28,1992,33.0,12,0.36,11,0,1,0,0,0,2,0.06,2,0,0,0,0,0,Matches
232,Felipe\2415bd0a,br BRA,MF,D.C. United,30,1990,12.6,31,2.47,28,1,0,1,1,0,8,0.64,8,0,0,0,0,0,Matches
233,Omir Fernandez\622986f0,us USA,FWMF,NY Red Bulls,21,1999,8.6,31,3.61,19,0,7,1,3,1,0,0.00,0,0,0,0,0,0,Matches
234,Jesus Ferreira\f61246d8,us USA,MF,FC Dallas,20,2000,24.9,106,4.26,68,24,4,3,4,3,13,0.52,11,0,1,1,0,0,Matches
235,Carlos Fierro\bbd2b6b7,mx MEX,FWMF,San Jose,26,1994,12.9,52,4.03,31,11,2,3,3,2,6,0.47,3,1,0,2,0,0,Matches
236,Jorge Figal\91e44066,ar ARG,DF,Inter Miami,26,1994,22.3,21,0.94,19,0,1,1,0,0,4,0.18,3,0,1,0,0,0,Matches
237,Maynor Figueroa\d8524b21,hn HON,DF,Houston Dynamo,37,1983,9.1,22,2.41,15,0,0,3,3,1,3,0.33,1,0,0,1,1,0,Matches
238,Stuart Findlay\edffe99a,sct SCO,DF,Philadelphia,25,1995,4.2,2,0.48,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
239,Ethan Finlay\c16a59af,us USA,FW,Minnesota Utd,30,1990,19.1,41,2.15,29,1,7,2,2,0,6,0.31,4,0,1,0,1,0,Matches
240,Oniel Fisher\ed5fdca6,jm JAM,DF,LA Galaxy,29,1991,5.4,3,0.55,3,0,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
241,Leon Flach\39859fa1,us USA,MF,Philadelphia,19,2001,29.3,38,1.30,31,0,2,2,2,1,2,0.07,2,0,0,0,0,0,Matches
242,Edison Flores\ef2c82f8,pe PER,FWMF,D.C. United,26,1994,10.8,39,3.61,23,4,1,7,4,0,6,0.56,5,0,0,1,0,0,Matches
243,George Fochive\f99000bb,us USA,MF,Portland Timbers,28,1992,11.5,11,0.96,8,0,0,2,1,0,1,0.09,0,0,0,1,0,0,Matches
244,Anthony Fontana\1f34358e,us USA,MFFW,Philadelphia,21,1999,3.9,11,2.82,5,0,2,2,2,0,1,0.26,1,0,0,0,0,0,Matches
245,Andreu Fontàs\0f138d5a,es ESP,DF,Sporting KC,31,1989,33.0,30,0.91,26,0,0,1,1,2,2,0.06,2,0,0,0,0,0,Matches
246,Franco Fragapane\09538c47,ar ARG,FWMF,Minnesota Utd,27,1993,17.0,61,3.59,46,8,1,3,2,1,10,0.59,8,2,0,0,0,0,Matches
247,Waylon Francis\a3a1849f,cr CRC,DF,Columbus Crew,30,1990,14.9,17,1.14,17,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
248,Alan Franco\a548281c,ar ARG,DF,Atlanta Utd,24,1996,22.4,16,0.72,14,0,0,0,0,2,5,0.22,4,0,0,0,0,1,Matches
249,Przemysław Frankowski\00a8d210,pl POL,FWMF,Chicago Fire,25,1995,11.8,42,3.56,35,0,4,1,1,1,3,0.25,3,0,0,0,0,0,Matches
250,Liam Fraser\d784062b,ca CAN,MF,Toronto FC,22,1998,0.4,3,8.44,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
251,Liam Fraser\d784062b,ca CAN,MF,Columbus Crew,22,1998,12.7,9,0.71,9,0,0,0,0,0,2,0.16,2,0,0,0,0,0,Matches
252,Matt Freese\2f49476c,us USA,GK,Philadelphia,22,1998,5.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
253,Stefan Frei\1d0a0f3e,ch SUI,GK,Seattle,34,1986,17.0,2,0.12,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
254,Alejandro Fuenmayor\77edb7ec,ve VEN,DF,Houston Dynamo,24,1996,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
255,McKinze Gaines\8ef72983,us USA,FW,Austin FC,22,1998,2.4,3,1.27,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
256,Jon Gallagher\9d5afdfb,ie IRL,FWMF,Austin FC,24,1996,14.1,30,2.13,23,0,5,1,1,0,3,0.21,2,0,0,1,0,0,Matches
257,Pedro Gallese\b76e1394,pe PER,GK,Orlando City,30,1990,22.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
258,Braian Galván\bbfbd4d3,ar ARG,DFMF,Colorado Rapids,20,2000,13.4,45,3.37,38,0,2,2,3,0,4,0.30,2,0,1,1,0,0,Matches
259,Boniek García\889ce425,hn HON,DFMF,Houston Dynamo,36,1984,7.9,9,1.14,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
260,Bruno Gaspar\55ae91f0,ao ANG,DF,Vancouver,27,1993,9.9,12,1.21,10,1,0,0,0,1,2,0.20,2,0,0,0,0,0,Matches
261,Chase Gasper\7371ec36,us USA,DF,Minnesota Utd,25,1996,29.2,51,1.75,38,5,2,5,1,0,4,0.14,3,0,0,1,0,0,Matches
262,Ryan Gauld\862e93c2,sct SCO,MFFW,Vancouver,25,1995,14.5,78,5.37,35,27,3,7,4,2,11,0.76,4,2,0,4,1,0,Matches
263,Dániel Gazdag\527d0e31,hu HUN,MFFW,Philadelphia,24,1996,14.8,36,2.43,31,2,3,0,0,0,6,0.41,5,1,0,0,0,0,Matches
264,Kieran Gibbs\46ee5234,eng ENG,DF,Inter Miami,31,1989,7.7,12,1.56,10,0,1,1,0,0,1,0.13,1,0,0,0,0,0,Matches
265,Carles Gil\11c30a46,es ESP,MF,New England,28,1992,25.4,219,8.63,137,54,13,7,6,2,27,1.06,16,4,4,2,1,0,Matches
266,José Antonio Martínez Gil\8e049cbd,es ESP,DF,FC Dallas,27,1993,16.7,5,0.30,4,0,0,1,0,0,1,0.06,0,0,0,1,0,0,Matches
267,Gastón Giménez\ab66cc31,py PAR,MF,Chicago Fire,29,1991,21.7,46,2.12,32,9,1,1,1,2,4,0.18,3,1,0,0,0,0,Matches
268,Francisco Ginella\5a28a782,uy URU,MF,Los Angeles FC,22,1999,9.8,26,2.64,21,0,2,0,1,2,2,0.20,1,0,0,0,1,0,Matches
269,Justen Glad\5b768b0f,us USA,DF,Real Salt Lake,23,1997,31.0,27,0.87,23,1,1,1,1,0,2,0.06,2,0,0,0,0,0,Matches
270,Jakob Glesnes\ac65aef3,no NOR,DF,Philadelphia,26,1994,34.0,21,0.62,20,0,1,0,0,0,3,0.09,3,0,0,0,0,0,Matches
271,Chris Gloster\01cd3c12,us USA,DF,NYCFC,20,2000,0.8,2,2.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
272,Marcus Godinho\27854bf6,ca CAN,DF,Vancouver,23,1997,1.3,3,2.35,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
273,Aníbal Godoy\2d496ca3,pa PAN,MF,Nashville,30,1990,22.4,38,1.69,32,0,0,2,2,2,5,0.22,5,0,0,0,0,0,Matches
274,Erik Godoy\e8b80334,ar ARG,DF,Vancouver,27,1993,14.5,7,0.48,6,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
275,Yeimar Gómez Andrade\e43c8d72,co COL,DF,Seattle,28,1992,29.6,11,0.37,6,0,0,3,0,2,0,0.00,0,0,0,0,0,0,Matches
276,Leandro González Pirez\5ba1112c,ar ARG,DF,Inter Miami,28,1992,29.5,21,0.71,16,1,0,1,1,2,3,0.10,3,0,0,0,0,0,Matches
277,Omar Gonzalez\0d2fe665,us USA,DF,Toronto FC,32,1988,25.5,11,0.43,10,0,0,1,0,0,2,0.08,1,0,0,1,0,0,Matches
278,Samuel Grandsir\d2448564,fr FRA,FWMF,LA Galaxy,24,1996,23.1,56,2.43,42,1,5,5,2,1,7,0.30,5,0,1,1,0,0,Matches
279,Tayvon Gray\c839e1b2,us USA,DF,NYCFC,18,2002,4.2,6,1.42,5,0,1,0,0,0,1,0.24,1,0,0,0,0,0,Matches
280,Gregore\49815f34,br BRA,MF,Inter Miami,26,1994,28.2,31,1.10,26,0,1,0,2,2,3,0.11,3,0,0,0,0,0,Matches
281,Ján Greguš\7d974435,sk SVK,MF,Minnesota Utd,30,1991,8.6,22,2.56,14,4,2,0,1,1,1,0.12,1,0,0,0,0,0,Matches
282,Julian Gressel\acd47bc0,de GER,DF,D.C. United,27,1993,29.9,142,4.75,80,49,5,3,2,3,17,0.57,10,6,0,1,0,0,Matches
283,Adam Grinwis\0d3f30b9,us USA,GK,Orlando City,28,1992,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
284,Sami Guediri\e3dc71a7,us USA,DF,Inter Miami,23,1997,2.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
285,Jack Gurr\2ade3d9e,eng ENG,DF,Atlanta Utd,25,1995,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
286,Brian Gutiérrez\d88f31db,us USA,FWMF,Chicago Fire,17,2003,6.7,28,4.20,24,0,1,1,1,1,2,0.30,1,0,0,1,0,0,Matches
287,Cristián Gutiérrez\6e56a4f2,cl CHI,DF,Vancouver,23,1997,17.2,30,1.75,13,17,0,0,0,0,3,0.17,0,3,0,0,0,0,Matches
288,Andrew Gutman\b7a23251,us USA,DF,NY Red Bulls,24,1996,20.4,41,2.01,31,1,2,1,3,3,4,0.20,2,0,0,0,1,1,Matches
289,Brad Guzan\d899e3bf,us USA,GK,Atlanta Utd,36,1984,29.0,4,0.14,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
290,Joe Gyau\3511b4f8,us USA,DFFW,FC Cincinnati,28,1992,18.5,19,1.03,14,0,3,0,2,0,0,0.00,0,0,0,0,0,0,Matches
291,Luke Haakenson\77d28e45,us USA,MFFW,Nashville,23,1997,4.0,10,2.49,7,0,2,1,0,0,2,0.50,0,0,2,0,0,0,Matches
292,Kamron Habibullah\4deda098,ca CAN,MFFW,Vancouver,17,2003,0.4,1,2.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
293,Teenage Hadebe\582952f2,zw ZIM,DF,Houston Dynamo,25,1995,16.5,12,0.73,12,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
294,Nick Hagglund\39632554,us USA,DF,FC Cincinnati,28,1992,18.6,18,0.97,15,1,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
295,Marlon Hairston\1d531c57,us USA,MF,Columbus Crew,26,1994,14.4,15,1.04,12,0,1,1,1,0,1,0.07,1,0,0,0,0,0,Matches
296,Siad Haji\9212f1cb,so SOM,FWMF,San Jose,21,1999,0.5,5,9.18,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
